Year,Month,Payment Instrument Type,Card Type,Response,Transaction ID
2023,01,Credit Card,American Express,Approved,hd4p35dh
2023,01,Credit Card,American Express,Approved,j211y9md
2023,01,Credit Card,American Express,Approved,jr5es4t9
2023,01,Credit Card,American Express,Approved,k8h5f4wx
2023,01,Credit Card,Visa,Approved,kxbnrsfc
2023,01,PayPal Account,PayPal Account,Approved,md6m2z2z
2023,01,Credit Card,American Express,Approved,mje0crva
2023,01,Credit Card,American Express,Approved,mkfcqgd7
2023,01,Apple Pay Card,MasterCard,Declined,mndjaa7t
2023,01,Credit Card,American Express,Approved,mnp9ggxq
2023,01,PayPal Account,PayPal Account,Approved,my6kh9tx
2023,01,Credit Card,American Express,Approved,n2kwv9ss
2023,01,Credit Card,American Express,Approved,n2mwymmf
2023,01,PayPal Account,PayPal Account,Approved,nqe3vn1f
2023,01,Apple Pay Card,American Express,Approved,ntdtq9re
2023,01,US Bank Account,US Bank Account,Declined,nwr3mm63
2023,01,Credit Card,Visa,Approved,p5tnbw48
2023,01,Credit Card,American Express,Approved,pkct0qda
2023,01,Apple Pay Card,American Express,Approved,qhp2mdr4
2023,01,PayPal Account,PayPal Account,Approved,qmvhxefb
2023,01,PayPal Account,PayPal Account,Approved,qrw5kgxc
2023,01,Credit Card,Visa,Approved,01kk5d8y
2023,01,Credit Card,MasterCard,Approved,07v8jpc1
2023,01,Credit Card,American Express,Approved,0fftx3jm
2023,01,Credit Card,Visa,Approved,1hwd1ge5
2023,01,Credit Card,American Express,Approved,1r474sv3
2023,01,Credit Card,Visa,Approved,2eh08r2w
2023,01,PayPal Account,PayPal Account,Approved,2hm2s84h
2023,01,Credit Card,MasterCard,Declined,2q6580zm
2023,01,Credit Card,Visa,Declined,301v0mnq
2023,01,Credit Card,American Express,Approved,3w7cfe5b
2023,01,Credit Card,American Express,Approved,5w8rg96y
2023,01,PayPal Account,PayPal Account,Approved,60cpgct1
2023,01,Credit Card,American Express,Approved,6tr16tkj
2023,01,PayPal Account,PayPal Account,Approved,7ds26272
2023,01,Credit Card,Visa,Declined,8ee876ds
2023,01,PayPal Account,PayPal Account,Approved,92fkxmv5
2023,01,Credit Card,Visa,Declined,94rcqpcm
2023,01,Credit Card,American Express,Approved,98scrb33
2023,01,PayPal Account,PayPal Account,Approved,9hx120y7
2023,01,PayPal Account,PayPal Account,Approved,aq85bhf6
2023,01,Credit Card,American Express,Approved,b946kzrp
2023,01,Credit Card,American Express,Approved,be3fge7f
2023,01,Credit Card,American Express,Approved,bzd3j1g2
2023,01,Credit Card,American Express,Approved,c7eya7mt
2023,01,PayPal Account,PayPal Account,Approved,ctjsyj9k
2023,01,Credit Card,American Express,Approved,d2q6ecbe
2023,01,Credit Card,Visa,Approved,ecqvmzkb
2023,01,Credit Card,American Express,Approved,g79ybyxs
2023,01,Credit Card,American Express,Approved,gb888zdz
2023,01,Credit Card,American Express,Approved,h8cxk8t7
2023,01,Credit Card,Visa,Declined,hq716cch
2023,01,Credit Card,Discover,Approved,hx8ra62y
2023,01,Credit Card,Visa,Declined,jetpqz6h
2023,01,PayPal Account,PayPal Account,Approved,jyq78kqx
2023,01,PayPal Account,PayPal Account,Declined,k9vs7f0r
2023,01,Credit Card,American Express,Approved,kvs0sec4
2023,01,PayPal Account,PayPal Account,Approved,ky6w8c1p
2023,01,Credit Card,Visa,Declined,m45jkkrh
2023,01,Credit Card,MasterCard,Approved,m48z00pa
2023,01,Credit Card,Visa,Declined,mknm52fr
2023,01,Credit Card,Visa,Declined,n0wft8zw
2023,01,Credit Card,Visa,Declined,n8yp0vh1
2023,01,Credit Card,American Express,Approved,p5kzag8f
2023,01,Credit Card,Visa,Declined,pk0b2krx
2023,01,Credit Card,Visa,Declined,pxa2adz9
2023,01,Apple Pay Card,American Express,Approved,0b9b0tkk
2023,01,Credit Card,American Express,Approved,0px5sk1s
2023,01,Credit Card,American Express,Approved,0x1xx7fg
2023,01,Credit Card,American Express,Approved,19j22rdt
2023,01,Credit Card,American Express,Approved,1cbw70nf
2023,01,PayPal Account,PayPal Account,Approved,1gacz4h4
2023,01,Credit Card,American Express,Approved,239dmz6b
2023,01,PayPal Account,PayPal Account,Approved,23ekp1bq
2023,01,Credit Card,American Express,Approved,2w531x8k
2023,01,Credit Card,American Express,Approved,34qk3qvr
2023,01,PayPal Account,PayPal Account,Approved,3r0r67t5
2023,01,PayPal Account,PayPal Account,Approved,3rpxgz2y
2023,01,Credit Card,American Express,Approved,3svdxqcs
2023,01,Credit Card,American Express,Approved,4dszxzxt
2023,01,Credit Card,American Express,Approved,4q6v1xfn
2023,01,Credit Card,American Express,Approved,4w4cm8a9
2023,01,PayPal Account,PayPal Account,Approved,56p7d506
2023,01,Credit Card,American Express,Approved,5az2q798
2023,01,Credit Card,American Express,Approved,5m6k6sms
2023,01,Credit Card,American Express,Approved,5mzybxdj
2023,01,Credit Card,American Express,Approved,6b6ssf70
2023,01,Credit Card,American Express,Approved,7dhe76jd
2023,01,Credit Card,Visa,Approved,7jhzrmsf
2023,01,Credit Card,American Express,Approved,83bmfcag
2023,01,Credit Card,Visa,Declined,95b0cxfe
2023,01,Credit Card,American Express,Approved,9xxqdmcp
2023,01,Credit Card,Visa,Declined,9zscvqge
2023,01,Credit Card,American Express,Approved,ayprfca3
2023,01,Credit Card,Visa,Approved,b0nhmk25
2023,01,PayPal Account,PayPal Account,Approved,bdajce98
2023,01,Credit Card,American Express,Approved,be6s6fb7
2023,01,Credit Card,American Express,Approved,bezq4tzh
2023,01,Apple Pay Card,American Express,Approved,bfvy4aka
2023,01,Credit Card,American Express,Approved,cjmwgmc0
2023,01,PayPal Account,PayPal Account,Approved,d9gkvc5s
2023,01,Credit Card,American Express,Approved,ddn4ae2j
2023,01,Credit Card,American Express,Approved,dk1phreg
2023,01,Credit Card,American Express,Approved,e51wvr6n
2023,01,Credit Card,American Express,Approved,f0ryp4q8
2023,01,Credit Card,MasterCard,Declined,f81wp54c
2023,01,Credit Card,American Express,Approved,fdjptvat
2023,01,Credit Card,American Express,Approved,fmnp96gh
2023,01,Credit Card,American Express,Approved,g22dhgka
2023,01,Credit Card,Visa,Approved,g5jfnytt
2023,01,Credit Card,American Express,Approved,gdzagama
2023,01,Credit Card,American Express,Approved,gtzh6hpp
2023,01,Credit Card,American Express,Approved,gxqrcpkc
2023,01,Credit Card,Visa,Approved,h9e225ns
2023,01,Credit Card,American Express,Approved,hmjwtvpy
2023,01,PayPal Account,PayPal Account,Approved,kfhpx77a
2023,01,Credit Card,American Express,Approved,kk5882jg
2023,01,Credit Card,American Express,Approved,km7kd7sg
2023,01,PayPal Account,PayPal Account,Approved,ktej8n7d
2023,01,Credit Card,American Express,Approved,mcdmnfq2
2023,01,Credit Card,American Express,Approved,mege81sw
2023,01,Credit Card,American Express,Approved,mey3za5d
2023,01,Credit Card,American Express,Approved,mhkrr0xr
2023,01,Credit Card,American Express,Approved,mjw129tp
2023,01,PayPal Account,PayPal Account,Approved,n351ea28
2023,01,Credit Card,American Express,Approved,p032rh5p
2023,01,Credit Card,American Express,Approved,parj2rdd
2023,01,Credit Card,Visa,Approved,prq9czjj
2023,01,PayPal Account,PayPal Account,Approved,qh56gty3
2023,01,Credit Card,American Express,Approved,qvn4t53h
2023,01,PayPal Account,PayPal Account,Approved,qx7jxmv4
2023,01,Apple Pay Card,American Express,Approved,rq5w51dv
2023,01,Credit Card,Visa,Declined,02xxzrev
2023,01,Credit Card,Visa,Approved,05dw007a
2023,01,Credit Card,Visa,Approved,0b069pns
2023,01,PayPal Account,PayPal Account,Approved,2gejxt7d
2023,01,Apple Pay Card,American Express,Approved,2t9rqykq
2023,01,Credit Card,American Express,Approved,447hktb6
2023,01,Credit Card,Visa,Approved,475ktzs8
2023,01,Credit Card,American Express,Approved,6sget5dm
2023,01,Apple Pay Card,American Express,Approved,80p72ss5
2023,01,Credit Card,American Express,Approved,86d9r8s1
2023,01,PayPal Account,PayPal Account,Approved,9d4re4xw
2023,01,Credit Card,MasterCard,Approved,9nrg1kfm
2023,01,Credit Card,American Express,Approved,9wj5xe4j
2023,01,Credit Card,Visa,Declined,a151xzmw
2023,01,Credit Card,American Express,Approved,b32n7nq6
2023,01,Credit Card,American Express,Approved,dk4j880r
2023,01,PayPal Account,PayPal Account,Approved,ene8890m
2023,01,Credit Card,Visa,Approved,fa6vs84y
2023,01,Credit Card,American Express,Approved,fb5vg0g4
2023,01,Credit Card,American Express,Approved,fz421wmr
2023,01,Credit Card,Visa,Approved,ga0xdamv
2023,01,Credit Card,MasterCard,Approved,h0g6n2gg
2023,01,Credit Card,American Express,Approved,j4y907j8
2023,01,Credit Card,American Express,Approved,jj4vq4na
2023,01,Credit Card,American Express,Approved,k8ny5xc1
2023,01,Credit Card,American Express,Approved,km1mcs5q
2023,01,Credit Card,American Express,Approved,mydbsr11
2023,01,Credit Card,American Express,Approved,p464yb1g
2023,01,Credit Card,American Express,Approved,phxhxx0d
2023,01,PayPal Account,PayPal Account,Approved,pn89tqb5
2023,01,Credit Card,American Express,Approved,r60vtvfz
2023,01,Credit Card,Visa,Approved,rg6kkadj
2023,01,Credit Card,American Express,Approved,rjatxkw2
2023,01,Apple Pay Card,American Express,Approved,rskvcmhc
2023,01,Credit Card,Visa,Approved,0dsxrg6c
2023,01,Credit Card,Visa,Approved,0zwjetxa
2023,01,Credit Card,American Express,Approved,1qc66gv3
2023,01,Credit Card,American Express,Approved,1s58vbkx
2023,01,Credit Card,American Express,Approved,1x5vb5b5
2023,01,Credit Card,American Express,Approved,23jmmgc3
2023,01,PayPal Account,PayPal Account,Approved,3s9v47j1
2023,01,Credit Card,American Express,Approved,5mgh4xs9
2023,01,Credit Card,MasterCard,Approved,6yj50g4f
2023,01,Credit Card,Visa,Approved,6yy800st
2023,01,Credit Card,Visa,Declined,839d2e95
2023,01,Credit Card,American Express,Approved,94gb60g1
2023,01,PayPal Account,PayPal Account,Declined,952tv4ab
2023,01,Credit Card,American Express,Approved,9k6vd2a8
2023,01,Credit Card,American Express,Approved,a5bxaj0b
2023,01,Credit Card,Visa,Declined,ag579fy2
2023,01,Credit Card,American Express,Approved,ap3vy8ww
2023,01,Credit Card,American Express,Approved,asr65epk
2023,01,Credit Card,American Express,Approved,bj6g1kh6
2023,01,PayPal Account,PayPal Account,Approved,cd6x3kcz
2023,01,Credit Card,American Express,Approved,drc57w6y
2023,01,PayPal Account,PayPal Account,Approved,eqycnzr1
2023,01,Apple Pay Card,American Express,Approved,es7e4ry7
2023,01,Apple Pay Card,MasterCard,Declined,exgz6b6c
2023,01,Credit Card,American Express,Approved,f9vh7k8q
2023,01,Credit Card,American Express,Approved,fftxtpm3
2023,01,Credit Card,American Express,Approved,fnme24wn
2023,01,Credit Card,MasterCard,Approved,g0kn5c7e
2023,01,Credit Card,American Express,Approved,ggmsw1vq
2023,01,Credit Card,MasterCard,Declined,gvg9sftp
2023,01,Apple Pay Card,American Express,Approved,gxcq0hk9
2023,01,Credit Card,American Express,Approved,hekta8ck
2023,01,Credit Card,American Express,Approved,hy9y79k4
2023,01,Credit Card,American Express,Approved,jccedvp7
2023,01,Credit Card,American Express,Approved,jjnq1gs3
2023,01,Credit Card,Visa,Approved,jjwwmbfj
2023,01,Credit Card,American Express,Approved,jwz4tg8s
2023,01,Credit Card,American Express,Approved,m6fghrfc
2023,01,Credit Card,American Express,Approved,mtn6njwg
2023,01,Credit Card,MasterCard,Approved,n66yffnb
2023,01,Credit Card,American Express,Approved,nsezdesd
2023,01,Credit Card,American Express,Approved,nw7k5hgc
2023,01,Credit Card,MasterCard,Declined,pnm4hp0k
2023,01,Credit Card,Visa,Declined,qj1hkzxj
2023,01,Credit Card,MasterCard,Declined,qpdf9hce
2023,01,Credit Card,American Express,Approved,rh1adpz7
2023,01,Credit Card,Visa,Approved,0bqh89vz
2023,01,Apple Pay Card,American Express,Approved,0c2d3xsb
2023,01,Credit Card,American Express,Approved,1d0t6jeh
2023,01,Credit Card,Visa,Declined,1ec8vkgx
2023,01,Credit Card,American Express,Approved,2365ty6h
2023,01,Credit Card,Visa,Declined,3ywzjgeh
2023,01,PayPal Account,PayPal Account,Approved,4rqawhvr
2023,01,Credit Card,American Express,Approved,5jmkh51a
2023,01,Credit Card,American Express,Approved,5n97jgxn
2023,01,Credit Card,American Express,Approved,6n9qgv4m
2023,01,Credit Card,Visa,Declined,6z8g6nkk
2023,01,Credit Card,American Express,Approved,7ar54e00
2023,01,Credit Card,Visa,Approved,7dahtxxt
2023,01,PayPal Account,PayPal Account,Approved,7tx8t61q
2023,01,Credit Card,American Express,Approved,7x6r0mpj
2023,01,Credit Card,American Express,Approved,8qeng9w7
2023,01,PayPal Account,PayPal Account,Approved,94wqmgyv
2023,01,Credit Card,American Express,Approved,98dfsj34
2023,01,Credit Card,American Express,Approved,9beh90sa
2023,01,Credit Card,American Express,Approved,9vjdf1wf
2023,01,Credit Card,Visa,Declined,abwg5a69
2023,01,Credit Card,Visa,Approved,ad0qws6n
2023,01,Credit Card,MasterCard,Declined,afz6t89n
2023,01,PayPal Account,PayPal Account,Approved,aqbaf6mz
2023,01,Credit Card,MasterCard,Declined,azbb8qhf
2023,01,Credit Card,American Express,Approved,bzzngq0r
2023,01,PayPal Account,PayPal Account,Approved,c6t01jy2
2023,01,Credit Card,American Express,Approved,da19xj4b
2023,01,Credit Card,American Express,Declined,eh6zac41
2023,01,Credit Card,American Express,Approved,ekymzjs0
2023,01,Credit Card,MasterCard,Declined,f6q40svt
2023,01,Credit Card,American Express,Approved,f7rkx60t
2023,01,PayPal Account,PayPal Account,Approved,h082mph9
2023,01,Credit Card,American Express,Approved,hj0f002c
2023,01,PayPal Account,PayPal Account,Approved,hw37dbmv
2023,01,Credit Card,American Express,Approved,hycqvtca
2023,01,Credit Card,American Express,Approved,jw7c1hwf
2023,01,Credit Card,MasterCard,Approved,kkmf38b0
2023,01,Credit Card,American Express,Approved,kwzz9eq2
2023,01,Credit Card,American Express,Approved,kxjttgg7
2023,01,PayPal Account,PayPal Account,Approved,mr9s6dyy
2023,01,Credit Card,Visa,Approved,ms2hmdka
2023,01,Credit Card,Visa,Approved,n6y74eb2
2023,01,Credit Card,American Express,Approved,n889s6pv
2023,01,Credit Card,MasterCard,Declined,n93nttc8
2023,01,Credit Card,American Express,Approved,p38nz0pk
2023,01,Credit Card,MasterCard,Declined,p5hkhstt
2023,01,Credit Card,Visa,Approved,p7m6n2rr
2023,01,Credit Card,American Express,Approved,pky8f41v
2023,01,PayPal Account,PayPal Account,Approved,pn02cdyt
2023,01,Credit Card,American Express,Approved,qc1b7hdb
2023,01,Apple Pay Card,American Express,Approved,qhrp6fg3
2023,01,Apple Pay Card,American Express,Approved,rj4cwm5f
2023,01,Credit Card,American Express,Approved,rq6z60ta
2023,01,Credit Card,American Express,Approved,02bybjk3
2023,01,Credit Card,American Express,Approved,1295hvr9
2023,01,PayPal Account,PayPal Account,Approved,1v2qx6w9
2023,01,Credit Card,MasterCard,Approved,1we4sw6k
2023,01,PayPal Account,PayPal Account,Approved,2m57k4qe
2023,01,Credit Card,Visa,Declined,30nbrnnr
2023,01,PayPal Account,PayPal Account,Approved,34kcnfrv
2023,01,Credit Card,Visa,Approved,3bytf9s6
2023,01,Credit Card,Visa,Declined,4hy8s7w6
2023,01,Credit Card,American Express,Approved,4tv8srgt
2023,01,Credit Card,American Express,Approved,58kzs1kh
2023,01,Credit Card,MasterCard,Approved,7mwjmtw9
2023,01,PayPal Account,PayPal Account,Approved,7pxxhnhe
2023,01,PayPal Account,PayPal Account,Approved,7v22vdzg
2023,01,Credit Card,American Express,Approved,7x8w0zpz
2023,01,PayPal Account,PayPal Account,Approved,83z14fz1
2023,01,Credit Card,American Express,Approved,8bkjd8qs
2023,01,Credit Card,Visa,Approved,8wxpbzyw
2023,01,PayPal Account,PayPal Account,Approved,9znah9w0
2023,01,Credit Card,American Express,Approved,abq6czs7
2023,01,Credit Card,American Express,Approved,av60cxby
2023,01,Credit Card,Visa,Declined,baa3pnxk
2023,01,Apple Pay Card,American Express,Approved,bfnp4nfg
2023,01,PayPal Account,PayPal Account,Approved,bptgp1m7
2023,01,Credit Card,American Express,Approved,br25sqt9
2023,01,PayPal Account,PayPal Account,Approved,d3fevejn
2023,01,Credit Card,American Express,Approved,dcte7e17
2023,01,PayPal Account,PayPal Account,Approved,er4bwj3q
2023,01,Credit Card,American Express,Approved,exyh5p44
2023,01,Credit Card,Visa,Declined,ft74dry6
2023,01,Credit Card,Visa,Approved,gsxw1t9p
2023,01,Credit Card,Visa,Approved,j1x0mv7q
2023,01,Credit Card,Visa,Declined,j7g75at5
2023,01,Credit Card,American Express,Approved,jp5nwg87
2023,01,Credit Card,American Express,Approved,k5hv8zj0
2023,01,Credit Card,Visa,Approved,mepprngh
2023,01,Credit Card,American Express,Approved,q3csrp5b
2023,01,PayPal Account,PayPal Account,Approved,r1y1b5vt
2023,01,PayPal Account,PayPal Account,Declined,rhbat8zx
2023,01,PayPal Account,PayPal Account,Approved,019p7vch
2023,01,PayPal Account,PayPal Account,Approved,1frj77sx
2023,01,Apple Pay Card,American Express,Approved,1j7h6ked
2023,01,Credit Card,American Express,Approved,1kh9y2e3
2023,01,Credit Card,American Express,Approved,2dvnbh31
2023,01,Credit Card,Visa,Approved,3a8hzbf0
2023,01,PayPal Account,PayPal Account,Approved,3sx140jf
2023,01,Credit Card,American Express,Approved,3x5w1st9
2023,01,PayPal Account,PayPal Account,Approved,42dtvhsc
2023,01,Credit Card,American Express,Approved,43v40gwd
2023,01,PayPal Account,PayPal Account,Approved,4b7kvg1a
2023,01,PayPal Account,PayPal Account,Approved,6540agbc
2023,01,Credit Card,American Express,Approved,6t0axmfm
2023,01,Credit Card,American Express,Approved,6vrm14vh
2023,01,PayPal Account,PayPal Account,Approved,6y9bezty
2023,01,Credit Card,Visa,Approved,7487qav9
2023,01,Credit Card,Visa,Declined,79z28sa3
2023,01,Credit Card,American Express,Approved,7a0qa5gr
2023,01,Credit Card,American Express,Approved,7jj9vcqc
2023,01,Credit Card,American Express,Approved,8gxrck6c
2023,01,PayPal Account,PayPal Account,Approved,8t18tmdr
2023,01,Credit Card,Visa,Approved,98de7hzv
2023,01,Credit Card,Visa,Approved,a5xnq53y
2023,01,Apple Pay Card,American Express,Approved,a6sqw2z1
2023,01,Credit Card,American Express,Approved,br2vy45q
2023,01,Credit Card,Visa,Approved,bv07m87f
2023,01,Credit Card,Visa,Approved,djsw4gqy
2023,01,PayPal Account,PayPal Account,Approved,ds0r50wz
2023,01,Credit Card,Visa,Approved,e7yjv9c9
2023,01,Credit Card,American Express,Approved,erpnvxmz
2023,01,PayPal Account,PayPal Account,Approved,eymz9g51
2023,01,Credit Card,Visa,Approved,f4k56b4z
2023,01,PayPal Account,PayPal Account,Approved,f4z6rd5w
2023,01,Credit Card,American Express,Approved,fawd509f
2023,01,Credit Card,American Express,Approved,fng8a16j
2023,01,Credit Card,American Express,Approved,g8y5f6rp
2023,01,PayPal Account,PayPal Account,Approved,gf484r5k
2023,01,Credit Card,Visa,Approved,gkrrsyk0
2023,01,Credit Card,Visa,Declined,gwn3gkn2
2023,01,Credit Card,MasterCard,Declined,h7fvshky
2023,01,Credit Card,MasterCard,Approved,hwzxbz55
2023,01,Apple Pay Card,American Express,Approved,kv8xh3tw
2023,01,PayPal Account,PayPal Account,Approved,m0cnxnwt
2023,01,Credit Card,Visa,Approved,m4regfr9
2023,01,PayPal Account,PayPal Account,Approved,m6hegrx0
2023,01,Credit Card,American Express,Approved,n8t2a66g
2023,01,Credit Card,MasterCard,Approved,nheam4fs
2023,01,Credit Card,Visa,Approved,nk1hfg15
2023,01,Credit Card,American Express,Approved,p0ag90re
2023,01,Credit Card,Visa,Approved,p8d3pbe2
2023,01,Credit Card,MasterCard,Approved,pgpqbkc1
2023,01,Credit Card,American Express,Approved,pqe0ttc3
2023,01,Credit Card,Visa,Approved,ptq70mbh
2023,01,PayPal Account,PayPal Account,Approved,q4bp4an0
2023,01,PayPal Account,PayPal Account,Approved,q75sngka
2023,01,Credit Card,American Express,Approved,q7hf9qnb
2023,01,Credit Card,American Express,Approved,qew2pyfq
2023,01,Credit Card,MasterCard,Approved,qn719x14
2023,01,Credit Card,American Express,Approved,qtkp4vy6
2023,01,Credit Card,American Express,Approved,r5x5rk0m
2023,01,Credit Card,American Express,Approved,rcbxnkpk
2023,01,Credit Card,Visa,Approved,03dqgg2p
2023,01,PayPal Account,PayPal Account,Approved,06cwmxq8
2023,01,Credit Card,Visa,Approved,08kvmvfa
2023,01,Credit Card,Visa,Approved,0rx3ygk5
2023,01,Credit Card,Visa,Approved,13qtkm8t
2023,01,Apple Pay Card,American Express,Approved,15xqerge
2023,01,Credit Card,Visa,Declined,18ta16ht
2023,01,Credit Card,American Express,Approved,1ht8hhrg
2023,01,Credit Card,American Express,Approved,1kcyvsa2
2023,01,Credit Card,MasterCard,Declined,1t9zv6h9
2023,01,Credit Card,Visa,Approved,2kyp51wk
2023,01,Credit Card,American Express,Approved,2m0n88y6
2023,01,Credit Card,American Express,Approved,2pjkgxqw
2023,01,Credit Card,Visa,Declined,2qqavgp3
2023,01,Credit Card,MasterCard,Declined,2z9v1dxe
2023,01,Credit Card,Visa,Approved,310m5ck4
2023,01,Credit Card,Visa,Approved,3784mfhn
2023,01,Credit Card,American Express,Approved,3exqeywg
2023,01,Credit Card,American Express,Approved,3ps3805x
2023,01,Credit Card,Visa,Declined,3va55az4
2023,01,Credit Card,Visa,Approved,3ye73bm7
2023,01,Credit Card,American Express,Approved,40bab09k
2023,01,Credit Card,Visa,Approved,42jtg22s
2023,01,PayPal Account,PayPal Account,Declined,4g3bqbed
2023,01,Credit Card,Visa,Approved,4jrfdneh
2023,01,Credit Card,American Express,Approved,4m72ghfe
2023,01,Credit Card,Visa,Approved,5ae1qxpp
2023,01,Credit Card,American Express,Declined,602k9xdh
2023,01,PayPal Account,PayPal Account,Approved,6mjn5w4r
2023,01,Credit Card,American Express,Approved,6v3nk1jz
2023,01,Credit Card,Visa,Approved,7bqfvyb2
2023,01,PayPal Account,PayPal Account,Declined,7eat0acg
2023,01,Credit Card,American Express,Approved,7jrp2bjr
2023,01,Credit Card,American Express,Approved,8gx86ca6
2023,01,Credit Card,American Express,Approved,8xwja020
2023,01,Credit Card,American Express,Approved,92q23yn5
2023,01,PayPal Account,PayPal Account,Approved,978cmrhx
2023,01,Credit Card,Visa,Approved,a3zq25xq
2023,01,Credit Card,Visa,Approved,b042n2r0
2023,01,Credit Card,American Express,Approved,b213x2xj
2023,01,Credit Card,Visa,Approved,bqkd1n52
2023,01,Credit Card,Visa,Approved,car294cp
2023,01,PayPal Account,PayPal Account,Declined,ckz5zk09
2023,01,Credit Card,American Express,Approved,d512rvvv
2023,01,Credit Card,Visa,Approved,dhdnhzhw
2023,01,Credit Card,American Express,Declined,dmrr967q
2023,01,Credit Card,American Express,Approved,exnpn8nn
2023,01,Credit Card,American Express,Approved,f3rvzb78
2023,01,Credit Card,American Express,Approved,f57y1b4p
2023,01,Credit Card,Visa,Approved,fx6ffez1
2023,01,Credit Card,American Express,Approved,g4snnz35
2023,01,Credit Card,American Express,Approved,gp9sjx34
2023,01,Credit Card,American Express,Approved,h1wp650g
2023,01,Credit Card,American Express,Approved,j4d4nwy8
2023,01,Credit Card,American Express,Approved,j51kygng
2023,01,Credit Card,Visa,Approved,j58hwsdc
2023,01,Apple Pay Card,American Express,Declined,jkhkvp8v
2023,01,Credit Card,American Express,Approved,k92a4we9
2023,01,Apple Pay Card,American Express,Approved,kcsbzz5q
2023,01,PayPal Account,PayPal Account,Approved,khx7p001
2023,01,Credit Card,Visa,Declined,m7r8np1q
2023,01,Credit Card,Visa,Approved,mesr4fh7
2023,01,PayPal Account,PayPal Account,Approved,n375qx34
2023,01,Credit Card,American Express,Approved,n9xbmvya
2023,01,Credit Card,American Express,Approved,nhx3f3gp
2023,01,Credit Card,American Express,Approved,ph4da4fa
2023,01,Credit Card,American Express,Approved,qam1zv1d
2023,01,Credit Card,Visa,Approved,qgbatk5g
2023,01,Credit Card,MasterCard,Approved,qgmxag0c
2023,01,Credit Card,American Express,Approved,qq36erek
2023,01,Credit Card,American Express,Approved,r200y0jn
2023,01,Credit Card,Visa,Approved,ra6j9kgr
2023,01,Credit Card,American Express,Approved,rddmn91s
2023,01,Credit Card,American Express,Approved,rh8bms9c
2023,01,Credit Card,American Express,Approved,0axybqrx
2023,01,Credit Card,American Express,Approved,1g1a9f92
2023,01,Credit Card,American Express,Approved,2myrvqeg
2023,01,Apple Pay Card,American Express,Approved,35q08c0c
2023,01,Credit Card,American Express,Approved,760j77nw
2023,01,Credit Card,Visa,Approved,7b5sae8e
2023,01,Credit Card,Visa,Approved,7jqw9kba
2023,01,Credit Card,MasterCard,Approved,8nj36bde
2023,01,Credit Card,Visa,Approved,95bq8m2g
2023,01,Credit Card,Visa,Approved,9h2peac8
2023,01,Credit Card,American Express,Approved,9hxvpmw4
2023,01,PayPal Account,PayPal Account,Approved,9y72t2yk
2023,01,Credit Card,Visa,Approved,bj12ggw2
2023,01,Credit Card,Visa,Approved,cmq5ammf
2023,01,Credit Card,American Express,Approved,cp5386hn
2023,01,Credit Card,Visa,Approved,d8v8bt7s
2023,01,Credit Card,American Express,Approved,damj16xw
2023,01,Credit Card,American Express,Approved,dvhkksz5
2023,01,Apple Pay Card,MasterCard,Declined,ekdrd1ft
2023,01,Credit Card,American Express,Approved,f06j1aey
2023,01,PayPal Account,PayPal Account,Declined,f8d54c24
2023,01,Credit Card,American Express,Approved,fsmjr6b6
2023,01,Credit Card,American Express,Approved,fxa3fbnn
2023,01,PayPal Account,PayPal Account,Declined,jevt6dwr
2023,01,PayPal Account,PayPal Account,Declined,n674kvpk
2023,01,PayPal Account,PayPal Account,Approved,r0td9r4s
2023,01,Credit Card,American Express,Approved,00kr3wk1
2023,01,Credit Card,American Express,Approved,00s174s1
2023,01,Apple Pay Card,American Express,Approved,0602dj2p
2023,01,Credit Card,Visa,Declined,0n77fpvt
2023,01,Credit Card,Visa,Declined,0pmktgbb
2023,01,Apple Pay Card,American Express,Approved,15078v96
2023,01,Credit Card,American Express,Approved,1dda84pq
2023,01,Apple Pay Card,American Express,Approved,1vsvmqdm
2023,01,Credit Card,American Express,Approved,1yjk4qjc
2023,01,Credit Card,American Express,Approved,2d6mzedt
2023,01,Credit Card,Visa,Approved,2dmvf3gx
2023,01,Credit Card,American Express,Approved,42neg8ak
2023,01,Credit Card,American Express,Approved,59q7bbk9
2023,01,Credit Card,Visa,Declined,5sm4z135
2023,01,Credit Card,American Express,Approved,6kbgyz2a
2023,01,Credit Card,MasterCard,Declined,7yvadjc8
2023,01,Credit Card,American Express,Approved,97sg7hjt
2023,01,Credit Card,American Express,Approved,a72m5s8h
2023,01,Credit Card,Visa,Approved,b6jgv0kw
2023,01,PayPal Account,PayPal Account,Declined,b9x96ce4
2023,01,Credit Card,Visa,Approved,c56np7wr
2023,01,Credit Card,American Express,Approved,cnt94ycb
2023,01,Credit Card,American Express,Approved,dextpjt8
2023,01,Credit Card,American Express,Approved,e0a07m57
2023,01,PayPal Account,PayPal Account,Approved,e4sfhrq3
2023,01,Apple Pay Card,American Express,Approved,f08nthtc
2023,01,Credit Card,American Express,Approved,fe94jgzj
2023,01,PayPal Account,PayPal Account,Approved,fm7s5cyb
2023,01,PayPal Account,PayPal Account,Approved,hd2j3n7d
2023,01,Credit Card,American Express,Approved,hmp2wbvx
2023,01,Credit Card,Visa,Declined,hpgg33kx
2023,01,Credit Card,MasterCard,Declined,hx2nd8jh
2023,01,PayPal Account,PayPal Account,Approved,k9az19gy
2023,01,PayPal Account,PayPal Account,Approved,kmyz5wg7
